"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"318","Nom_318","Prenom_318","Analyste","8","Opérations","2019-09-20","","Активен","3211","6,86","2019","77,08","75,67","Средняя","2024-10-01"
"979","Nom_979","Prenom_979","Developpeur","9","Juridique","2019-09-25","","Активен","4661","6,85","2019","78,58","67,33","Средняя","2024-10-01"
"532","Nom_532","Prenom_532","Finance","1","Ressources Humaines","2019-09-26","","Активен","3976","6,85","2019","73,75","74","Средняя","2024-10-01"
"1288","Nom_1288","Prenom_1288","RH","7","Service Client","2019-09-27","","Активен","3439","6,84","2019","65,5","66,33","Средняя","2024-10-01"
"90","Nom_90","Prenom_90","Developpeur","7","Service Client","2019-09-27","","Активен","3920","6,84","2019","77,75","73,33","Средняя","2024-10-01"
"21","Nom_21","Prenom_21","Analyste","1","Ressources Humaines","2019-10-04","","Активен","946","6,83","2019","72,08","67,33","Средняя","2024-10-01"
"698","Nom_698","Prenom_698","RH","5","Marketing","2019-10-06","","Активен","4375","6,82","2019","67","66,67","Средняя","2024-10-01"
"279","Nom_279","Prenom_279","Finance","8","Opérations","2019-10-07","","Активен","2119","6,82","2019","75,58","68,33","Средняя","2024-10-01"
"426","Nom_426","Prenom_426","RH","6","Ventes","2019-10-07","","Активен","4708","6,82","2019","77,92","63,33","Средняя","2024-10-01"
"1054","Nom_1054","Prenom_1054","Manager","7","Service Client","2019-10-08","","Активен","1180","6,81","2019","73,83","82","Высокая","2024-10-01"
"402","Nom_402","Prenom_402","Developpeur","9","Juridique","2019-10-11","","Активен","4003","6,81","2019","77,25","74,33","Средняя","2024-10-01"
"644","Nom_644","Prenom_644","Developpeur","4","Data & Analytics","2019-10-12","","Активен","1389","6,8","2019","71,83","76","Средняя","2024-10-01"
"1350","Nom_1350","Prenom_1350","Finance","10","Direction Générale","2019-10-16","","Активен","1858","6,79","2019","77,25","75","Средняя","2024-10-01"
"128","Nom_128","Prenom_128","Developpeur","1","Ressources Humaines","2019-10-16","","Активен","2088","6,79","2019","76","68,33","Средняя","2024-10-01"
"278","Nom_278","Prenom_278","Developpeur","1","Ressources Humaines","2019-10-21","","Активен","1006","6,78","2019","74,83","71,67","Средняя","2024-10-01"
"99","Nom_99","Prenom_99","Finance","3","Informatique","2019-10-23","","Активен","802","6,77","2019","71,67","86,33","Высокая","2024-10-01"
"1305","Nom_1305","Prenom_1305","Manager","6","Ventes","2019-10-23","","Активен","1426","6,77","2019","75","81","Высокая","2024-10-01"
"1394","Nom_1394","Prenom_1394","Manager","4","Data & Analytics","2019-10-29","","Активен","3114","6,76","2019","70,08","65","Средняя","2024-10-01"
"429","Nom_429","Prenom_429","Finance","2","Finance","2019-10-29","","Активен","3134","6,76","2019","70,75","85,33","Высокая","2024-10-01"
"1103","Nom_1103","Prenom_1103","Analyste","8","Opérations","2019-10-30","","Активен","4850","6,75","2019","78,58","78","Средняя","2024-10-01"
"504","Nom_504","Prenom_504","Analyste","6","Ventes","2019-11-01","","Активен","1292","6,75","2019","73,5","70,33","Средняя","2024-10-01"
"1451","Nom_1451","Prenom_1451","Analyste","2","Finance","2019-11-09","","Активен","4574","6,73","2019","64,67","66","Средняя","2024-10-01"
"501","Nom_501","Prenom_501","Manager","1","Ressources Humaines","2019-11-10","","Активен","1223","6,72","2019","77,08","74,33","Средняя","2024-10-01"
"56","Nom_56","Prenom_56","Finance","6","Ventes","2019-11-12","","Активен","4693","6,72","2019","75,42","68,67","Средняя","2024-10-01"
"1174","Nom_1174","Prenom_1174","RH","4","Data & Analytics","2019-11-11","","Активен","1753","6,72","2019","73,58","77,67","Средняя","2024-10-01"
"226","Nom_226","Prenom_226","Manager","10","Direction Générale","2019-11-14","","Активен","1719","6,71","2019","75,17","63,67","Средняя","2024-10-01"
"1241","Nom_1241","Prenom_1241","RH","6","Ventes","2019-11-16","","Активен","3026","6,71","2019","74,17","84,67","Высокая","2024-10-01"
"1271","Nom_1271","Prenom_1271","RH","9","Juridique","2019-11-14","","Активен","2251","6,71","2019","71,17","72,33","Средняя","2024-10-01"
"1372","Nom_1372","Prenom_1372","RH","4","Data & Analytics","2019-11-20","","Активен","2840","6,7","2019","73,58","68,67","Средняя","2024-10-01"
"480","Nom_480","Prenom_480","Finance","3","Informatique","2019-11-17","","Активен","3586","6,7","2019","73,5","79","Средняя","2024-10-01"
"1259","Nom_1259","Prenom_1259","Analyste","6","Ventes","2019-11-17","","Активен","1889","6,7","2019","70,08","61,67","Средняя","2024-10-01"
"1227","Nom_1227","Prenom_1227","Manager","7","Service Client","2019-11-22","","Активен","2317","6,69","2019","74,17","70,67","Средняя","2024-10-01"
"3","Nom_3","Prenom_3","Manager","1","Ressources Humaines","2019-11-27","","Активен","2447","6,68","2019","68,33","61,67","Средняя","2024-10-01"
"1262","Nom_1262","Prenom_1262","Analyste","7","Service Client","2019-11-25","","Активен","3660","6,68","2019","67,75","62,67","Средняя","2024-10-01"
"1273","Nom_1273","Prenom_1273","Analyste","10","Direction Générale","2019-11-30","","Активен","3080","6,67","2019","83,25","84,67","Высокая","2024-10-01"
"621","Nom_621","Prenom_621","Finance","1","Ressources Humaines","2019-12-02","","Активен","1414","6,66","2019","75,5","75,33","Средняя","2024-10-01"
"362","Nom_362","Prenom_362","Developpeur","8","Opérations","2019-12-04","","Активен","3936","6,66","2019","71,83","77","Средняя","2024-10-01"
"1094","Nom_1094","Prenom_1094","Manager","5","Marketing","2019-12-03","","Активен","2339","6,66","2019","64,33","69,33","Средняя","2024-10-01"
"309","Nom_309","Prenom_309","Developpeur","7","Service Client","2019-12-04","","Активен","2030","6,66","2019","69,17","77","Средняя","2024-10-01"
"103","Nom_103","Prenom_103","Developpeur","6","Ventes","2019-12-04","","Активен","3690","6,66","2019","70,83","74,33","Средняя","2024-10-01"
"596","Nom_596","Prenom_596","RH","8","Opérations","2019-12-07","","Активен","991","6,65","2019","73,08","75,67","Средняя","2024-10-01"
"321","Nom_321","Prenom_321","RH","1","Ressources Humaines","2019-12-12","","Активен","3123","6,64","2019","68,75","74,67","Средняя","2024-10-01"
"14","Nom_14","Prenom_14","Developpeur","8","Opérations","2019-12-10","","Активен","914","6,64","2019","72,08","75,67","Средняя","2024-10-01"
"1393","Nom_1393","Prenom_1393","Analyste","3","Informatique","2019-12-12","","Активен","1940","6,64","2019","70,92","83,67","Высокая","2024-10-01"
"1089","Nom_1089","Prenom_1089","RH","5","Marketing","2019-12-16","","Активен","4177","6,63","2019","65,5","76","Средняя","2024-10-01"
"819","Nom_819","Prenom_819","Manager","8","Opérations","2019-12-14","","Активен","4782","6,63","2019","78,25","88,67","Высокая","2024-10-01"
"1190","Nom_1190","Prenom_1190","Developpeur","4","Data & Analytics","2019-12-16","","Активен","834","6,63","2019","71,33","68,67","Средняя","2024-10-01"
"1464","Nom_1464","Prenom_1464","Finance","9","Juridique","2019-12-13","","Активен","2107","6,63","2019","67,33","71,33","Средняя","2024-10-01"
"602","Nom_602","Prenom_602","Manager","2","Finance","2019-12-23","","Активен","2852","6,61","2019","75,92","80,33","Высокая","2024-10-01"
"1410","Nom_1410","Prenom_1410","Finance","1","Ressources Humaines","2019-12-22","","Активен","1974","6,61","2019","74,83","77","Средняя","2024-10-01"
"1051","Nom_1051","Prenom_1051","RH","3","Informatique","2019-12-26","","Активен","2712","6,6","2019","78,75","77","Средняя","2024-10-01"
"868","Nom_868","Prenom_868","Manager","7","Service Client","2019-12-24","","Активен","1961","6,6","2019","69,25","61,67","Средняя","2024-10-01"
"1395","Nom_1395","Prenom_1395","RH","8","Opérations","2019-12-29","","Активен","3332","6,59","2019","76,08","72","Средняя","2024-10-01"
"1113","Nom_1113","Prenom_1113","Analyste","6","Ventes","2019-12-31","","Активен","4422","6,58","2019","78,83","77","Средняя","2024-10-01"
"1442","Nom_1442","Prenom_1442","Developpeur","9","Juridique","2020-01-06","","Активен","3717","6,57","2020","75,17","67","Средняя","2024-10-01"
"533","Nom_533","Prenom_533","Developpeur","3","Informatique","2020-01-05","","Активен","2051","6,57","2020","76,5","73","Средняя","2024-10-01"
"918","Nom_918","Prenom_918","RH","4","Data & Analytics","2020-01-09","","Активен","1321","6,56","2020","80,67","79","Средняя","2024-10-01"
"129","Nom_129","Prenom_129","Finance","4","Data & Analytics","2020-01-14","","Активен","3742","6,55","2020","80,75","87,33","Высокая","2024-10-01"
"632","Nom_632","Prenom_632","RH","8","Opérations","2020-01-15","","Активен","4062","6,54","2020","70","72,33","Средняя","2024-10-01"
"110","Nom_110","Prenom_110","Finance","4","Data & Analytics","2020-01-15","","Активен","1470","6,54","2020","78,83","62,33","Средняя","2024-10-01"
"937","Nom_937","Prenom_937","Finance","8","Opérations","2020-01-20","","Активен","4931","6,53","2020","75,08","73,67","Средняя","2024-10-01"
"260","Nom_260","Prenom_260","Finance","1","Ressources Humaines","2020-01-20","","Активен","4214","6,53","2020","70,75","77","Средняя","2024-10-01"
"18","Nom_18","Prenom_18","Developpeur","7","Service Client","2020-01-21","","Активен","3053","6,53","2020","72,58","82,33","Высокая","2024-10-01"
"1460","Nom_1460","Prenom_1460","RH","4","Data & Analytics","2020-01-21","","Активен","2262","6,53","2020","78,42","80,67","Высокая","2024-10-01"
"818","Nom_818","Prenom_818","Analyste","6","Ventes","2020-01-22","","Активен","4164","6,52","2020","75,75","77,33","Средняя","2024-10-01"
"982","Nom_982","Prenom_982","RH","4","Data & Analytics","2020-01-24","","Активен","2070","6,52","2020","72,83","66,67","Средняя","2024-10-01"
"902","Nom_902","Prenom_902","Analyste","8","Opérations","2020-01-25","","Активен","4667","6,52","2020","73,42","71","Средняя","2024-10-01"
"125","Nom_125","Prenom_125","Developpeur","5","Marketing","2020-01-27","","Активен","4412","6,51","2020","73,92","66,67","Средняя","2024-10-01"
"1329","Nom_1329","Prenom_1329","Analyste","5","Marketing","2020-01-26","","Активен","4629","6,51","2020","75,92","78","Средняя","2024-10-01"
"164","Nom_164","Prenom_164","Analyste","7","Service Client","2020-01-28","","Активен","1170","6,51","2020","77,58","77,33","Средняя","2024-10-01"
"645","Nom_645","Prenom_645","Developpeur","6","Ventes","2020-02-01","","Активен","3621","6,5","2020","75,92","72","Средняя","2024-10-01"
"731","Nom_731","Prenom_731","Analyste","9","Juridique","2020-01-31","","Активен","3471","6,5","2020","74,67","76,67","Средняя","2024-10-01"
"708","Nom_708","Prenom_708","Finance","8","Opérations","2020-02-01","","Активен","1457","6,5","2020","77,58","80,67","Высокая","2024-10-01"
"161","Nom_161","Prenom_161","Finance","2","Finance","2020-02-02","","Активен","4601","6,49","2020","75,5","69,67","Средняя","2024-10-01"
"483","Nom_483","Prenom_483","Manager","6","Ventes","2020-02-04","","Активен","4671","6,49","2020","71,75","75,33","Средняя","2024-10-01"
"747","Nom_747","Prenom_747","RH","1","Ressources Humaines","2020-02-02","","Активен","1578","6,49","2020","82,5","79,67","Средняя","2024-10-01"
"372","Nom_372","Prenom_372","Finance","7","Service Client","2020-02-02","","Активен","4242","6,49","2020","73,75","70,67","Средняя","2024-10-01"
"986","Nom_986","Prenom_986","Developpeur","8","Opérations","2020-02-05","","Активен","4842","6,49","2020","69,67","75","Средняя","2024-10-01"
"379","Nom_379","Prenom_379","Finance","1","Ressources Humaines","2020-02-05","","Активен","4935","6,49","2020","72,5","74,67","Средняя","2024-10-01"
"84","Nom_84","Prenom_84","Manager","8","Opérations","2020-02-06","","Активен","3563","6,48","2020","72","74","Средняя","2024-10-01"
"938","Nom_938","Prenom_938","Analyste","1","Ressources Humaines","2020-02-09","","Активен","2508","6,48","2020","77,5","78,33","Средняя","2024-10-01"
"342","Nom_342","Prenom_342","Manager","6","Ventes","2020-02-08","","Активен","4665","6,48","2020","73,33","76,67","Средняя","2024-10-01"
"298","Nom_298","Prenom_298","Analyste","4","Data & Analytics","2020-02-07","","Активен","1775","6,48","2020","72,42","73,67","Средняя","2024-10-01"
"472","Nom_472","Prenom_472","Developpeur","6","Ventes","2020-02-12","","Активен","3561","6,47","2020","66,33","68,67","Средняя","2024-10-01"
"143","Nom_143","Prenom_143","Manager","2","Finance","2020-02-11","","Активен","2293","6,47","2020","74,5","86,33","Высокая","2024-10-01"
"670","Nom_670","Prenom_670","Analyste","6","Ventes","2020-02-17","","Активен","3266","6,45","2020","72","71","Средняя","2024-10-01"
"661","Nom_661","Prenom_661","Developpeur","10","Direction Générale","2020-02-22","","Активен","4403","6,44","2020","79","85","Высокая","2024-10-01"
"127","Nom_127","Prenom_127","Analyste","3","Informatique","2020-02-23","","Активен","3963","6,44","2020","76,5","69","Средняя","2024-10-01"
"1463","Nom_1463","Prenom_1463","Analyste","7","Service Client","2020-02-22","","Активен","4353","6,44","2020","75,83","78,33","Средняя","2024-10-01"
"1312","Nom_1312","Prenom_1312","Developpeur","2","Finance","2020-02-26","","Активен","4334","6,43","2020","75,5","82,67","Высокая","2024-10-01"
"1341","Nom_1341","Prenom_1341","Finance","7","Service Client","2020-02-24","","Активен","1701","6,43","2020","73,25","72,33","Средняя","2024-10-01"
"1436","Nom_1436","Prenom_1436","Finance","4","Data & Analytics","2020-02-24","","Активен","4189","6,43","2020","76,92","76,33","Средняя","2024-10-01"
"1166","Nom_1166","Prenom_1166","RH","7","Service Client","2020-02-29","","Активен","3956","6,42","2020","67,83","79","Средняя","2024-10-01"
"595","Nom_595","Prenom_595","RH","1","Ressources Humaines","2020-03-07","","Активен","2486","6,4","2020","75,25","73,33","Средняя","2024-10-01"
"996","Nom_996","Prenom_996","Analyste","10","Direction Générale","2020-03-10","","Активен","1651","6,39","2020","71,25","74","Средняя","2024-10-01"
"1008","Nom_1008","Prenom_1008","Analyste","3","Informatique","2020-03-10","","Активен","4312","6,39","2020","70,75","79,33","Средняя","2024-10-01"
"975","Nom_975","Prenom_975","Developpeur","8","Opérations","2020-03-13","","Активен","3138","6,38","2020","75,42","75,33","Средняя","2024-10-01"
"394","Nom_394","Prenom_394","Manager","10","Direction Générale","2020-03-13","","Активен","2732","6,38","2020","78,5","88,33","Высокая","2024-10-01"
"511","Nom_511","Prenom_511","Finance","6","Ventes","2020-03-19","","Активен","4020","6,37","2020","70,17","76","Средняя","2024-10-01"
"795","Nom_795","Prenom_795","Finance","8","Opérations","2020-03-20","","Активен","3130","6,37","2020","70,92","73,33","Средняя","2024-10-01"
"714","Nom_714","Prenom_714","Manager","10","Direction Générale","2020-03-20","","Активен","3197","6,37","2020","78,42","82","Высокая","2024-10-01"
"1009","Nom_1009","Prenom_1009","Analyste","4","Data & Analytics","2020-03-22","","Активен","2299","6,36","2020","85,58","96","Высокая","2024-10-01"
"907","Nom_907","Prenom_907","Manager","4","Data & Analytics","2020-03-25","","Активен","2184","6,35","2020","70,83","56","Низкая","2024-10-01"
"963","Nom_963","Prenom_963","Manager","5","Marketing","2020-03-24","","Активен","1171","6,35","2020","74,5","74,67","Средняя","2024-10-01"
"590","Nom_590","Prenom_590","Analyste","8","Opérations","2020-03-28","","Активен","2787","6,34","2020","75,17","83,67","Высокая","2024-10-01"
"93","Nom_93","Prenom_93","Analyste","2","Finance","2020-03-31","","Активен","3182","6,34","2020","78,25","74,33","Средняя","2024-10-01"
"813","Nom_813","Prenom_813","RH","10","Direction Générale","2020-03-31","","Активен","4534","6,34","2020","73,58","69","Средняя","2024-10-01"
"718","Nom_718","Prenom_718","Developpeur","6","Ventes","2020-03-30","","Активен","3875","6,34","2020","77,42","81,67","Высокая","2024-10-01"
"679","Nom_679","Prenom_679","Manager","3","Informatique","2020-04-01","","Активен","1873","6,33","2020","74,58","88","Высокая","2024-10-01"
"956","Nom_956","Prenom_956","RH","2","Finance","2020-04-01","","Активен","3164","6,33","2020","79,67","74,67","Средняя","2024-10-01"
"894","Nom_894","Prenom_894","Finance","7","Service Client","2020-04-05","","Активен","1617","6,32","2020","68,58","64,33","Средняя","2024-10-01"
"383","Nom_383","Prenom_383","Analyste","3","Informatique","2020-04-04","","Активен","4715","6,32","2020","74,25","78","Средняя","2024-10-01"
"1","Nom_1","Prenom_1","Analyste","9","Juridique","2020-04-11","","Активен","3500","6,31","2020","65,92","68,33","Средняя","2024-10-01"
"292","Nom_292","Prenom_292","Finance","4","Data & Analytics","2020-04-08","","Активен","3723","6,31","2020","78,5","74,33","Средняя","2024-10-01"
"385","Nom_385","Prenom_385","Manager","4","Data & Analytics","2020-04-14","","Активен","2034","6,3","2020","67,92","70,67","Средняя","2024-10-01"
"1206","Nom_1206","Prenom_1206","Analyste","5","Marketing","2020-04-12","","Активен","2856","6,3","2020","73,67","72,33","Средняя","2024-10-01"
"313","Nom_313","Prenom_313","Analyste","9","Juridique","2020-04-17","","Активен","4656","6,29","2020","79,17","77,33","Средняя","2024-10-01"
"1108","Nom_1108","Prenom_1108","Analyste","4","Data & Analytics","2020-04-18","","Активен","2236","6,29","2020","74,08","64,33","Средняя","2024-10-01"
"486","Nom_486","Prenom_486","Analyste","2","Finance","2020-04-15","","Активен","4108","6,29","2020","67,75","66,67","Средняя","2024-10-01"
"594","Nom_594","Prenom_594","Developpeur","1","Ressources Humaines","2020-04-18","","Активен","3573","6,29","2020","76,33","70,67","Средняя","2024-10-01"
"812","Nom_812","Prenom_812","Manager","6","Ventes","2020-04-20","","Активен","1725","6,28","2020","71,67","67","Средняя","2024-10-01"
"1338","Nom_1338","Prenom_1338","Analyste","1","Ressources Humaines","2020-04-22","","Активен","4202","6,28","2020","76,92","75","Средняя","2024-10-01"
"419","Nom_419","Prenom_419","RH","5","Marketing","2020-04-21","","Активен","2029","6,28","2020","69,67","58,33","Низкая","2024-10-01"
"941","Nom_941","Prenom_941","Manager","6","Ventes","2020-04-20","","Активен","3576","6,28","2020","74,17","83,67","Высокая","2024-10-01"
"1462","Nom_1462","Prenom_1462","Developpeur","10","Direction Générale","2020-04-19","","Активен","4254","6,28","2020","69,92","59,33","Низкая","2024-10-01"
"30","Nom_30","Prenom_30","RH","2","Finance","2020-04-19","","Активен","3042","6,28","2020","68,42","69,67","Средняя","2024-10-01"
"1496","Nom_1496","Prenom_1496","Analyste","9","Juridique","2020-04-20","","Активен","1171","6,28","2020","78,75","66,33","Средняя","2024-10-01"
"1134","Nom_1134","Prenom_1134","RH","1","Ressources Humaines","2020-04-29","","Активен","2347","6,26","2020","79,67","75","Средняя","2024-10-01"
"179","Nom_179","Prenom_179","Developpeur","4","Data & Analytics","2020-04-29","","Активен","3235","6,26","2020","72,08","78","Средняя","2024-10-01"
"563","Nom_563","Prenom_563","Developpeur","10","Direction Générale","2020-05-02","","Активен","4564","6,25","2020","73,17","94","Высокая","2024-10-01"
"965","Nom_965","Prenom_965","RH","2","Finance","2020-05-02","","Активен","3053","6,25","2020","72,58","65,33","Средняя","2024-10-01"
"459","Nom_459","Prenom_459","Developpeur","4","Data & Analytics","2020-05-04","","Активен","1521","6,24","2020","80,33","75,67","Средняя","2024-10-01"
"761","Nom_761","Prenom_761","Developpeur","9","Juridique","2020-05-06","","Активен","3771","6,24","2020","77,42","71","Средняя","2024-10-01"
"111","Nom_111","Prenom_111","Analyste","6","Ventes","2020-05-07","","Активен","2305","6,23","2020","72,75","64,67","Средняя","2024-10-01"
"624","Nom_624","Prenom_624","Analyste","7","Service Client","2020-05-11","","Активен","2387","6,22","2020","74,67","75,33","Средняя","2024-10-01"
"650","Nom_650","Prenom_650","Developpeur","3","Informatique","2020-05-13","","Активен","1068","6,22","2020","79,75","89","Высокая","2024-10-01"
"428","Nom_428","Prenom_428","Finance","6","Ventes","2020-05-11","","Активен","4216","6,22","2020","64,67","65,33","Средняя","2024-10-01"
"159","Nom_159","Prenom_159","Analyste","9","Juridique","2020-05-17","","Активен","4078","6,21","2020","74,58","79","Средняя","2024-10-01"
"888","Nom_888","Prenom_888","RH","4","Data & Analytics","2020-05-16","","Активен","1120","6,21","2020","77,75","87,67","Высокая","2024-10-01"
"784","Nom_784","Prenom_784","Analyste","9","Juridique","2020-05-14","","Активен","1583","6,21","2020","81,92","81,67","Высокая","2024-10-01"
"1214","Nom_1214","Prenom_1214","Manager","9","Juridique","2020-05-18","","Активен","4279","6,2","2020","77","82,67","Высокая","2024-10-01"
"821","Nom_821","Prenom_821","Developpeur","6","Ventes","2020-05-19","","Активен","3892","6,2","2020","68,92","64","Средняя","2024-10-01"
"69","Nom_69","Prenom_69","Manager","10","Direction Générale","2020-05-23","","Активен","4284","6,19","2020","72,83","55,67","Низкая","2024-10-01"
"555","Nom_555","Prenom_555","Analyste","5","Marketing","2020-05-27","","Активен","1715","6,18","2020","74,08","58","Низкая","2024-10-01"
"936","Nom_936","Prenom_936","Finance","6","Ventes","2020-05-25","","Активен","3161","6,18","2020","82,25","70","Средняя","2024-10-01"
"32","Nom_32","Prenom_32","Finance","9","Juridique","2020-05-25","","Активен","2748","6,18","2020","73","70,33","Средняя","2024-10-01"
"1279","Nom_1279","Prenom_1279","Analyste","5","Marketing","2020-05-27","","Активен","2779","6,18","2020","80,17","87,33","Высокая","2024-10-01"
"482","Nom_482","Prenom_482","Finance","10","Direction Générale","2020-05-26","","Активен","2088","6,18","2020","74,17","91,67","Высокая","2024-10-01"
"786","Nom_786","Prenom_786","Analyste","6","Ventes","2020-05-25","","Активен","2353","6,18","2020","76","77","Средняя","2024-10-01"
"618","Nom_618","Prenom_618","Manager","2","Finance","2020-05-30","","Активен","1531","6,17","2020","78,25","82,33","Высокая","2024-10-01"
"1355","Nom_1355","Prenom_1355","Developpeur","2","Finance","2020-05-31","","Активен","3997","6,17","2020","71,75","75","Средняя","2024-10-01"
"422","Nom_422","Prenom_422","Manager","9","Juridique","2020-06-01","","Активен","3753","6,17","2020","69,92","67","Средняя","2024-10-01"
"1186","Nom_1186","Prenom_1186","Developpeur","4","Data & Analytics","2020-05-30","","Активен","2970","6,17","2020","74,58","65,67","Средняя","2024-10-01"
"940","Nom_940","Prenom_940","Developpeur","2","Finance","2020-06-01","","Активен","3695","6,17","2020","83,33","80,67","Высокая","2024-10-01"
"116","Nom_116","Prenom_116","Finance","1","Ressources Humaines","2020-06-04","","Активен","4239","6,16","2020","73,83","70,33","Средняя","2024-10-01"
"605","Nom_605","Prenom_605","Finance","3","Informatique","2020-06-05","","Активен","1110","6,15","2020","79,17","84","Высокая","2024-10-01"
"1075","Nom_1075","Prenom_1075","Analyste","3","Informatique","2020-06-07","","Активен","3347","6,15","2020","74,25","80,67","Высокая","2024-10-01"
"187","Nom_187","Prenom_187","Finance","9","Juridique","2020-06-08","","Активен","4548","6,15","2020","72,58","79","Средняя","2024-10-01"
"1107","Nom_1107","Prenom_1107","Finance","5","Marketing","2020-06-09","","Активен","1307","6,14","2020","72,42","77,33","Средняя","2024-10-01"
"1234","Nom_1234","Prenom_1234","Analyste","4","Data & Analytics","2020-06-15","","Активен","4061","6,13","2020","77,83","58,33","Низкая","2024-10-01"
"1069","Nom_1069","Prenom_1069","Analyste","9","Juridique","2020-06-17","","Активен","3181","6,12","2020","69,67","64,67","Средняя","2024-10-01"
"1144","Nom_1144","Prenom_1144","Finance","1","Ressources Humaines","2020-06-20","","Активен","1984","6,11","2020","75,58","90","Высокая","2024-10-01"
"1457","Nom_1457","Prenom_1457","Developpeur","4","Data & Analytics","2020-06-20","","Активен","1713","6,11","2020","71,75","80,33","Высокая","2024-10-01"
"882","Nom_882","Prenom_882","Analyste","10","Direction Générale","2020-06-23","","Активен","1105","6,11","2020","79","80","Высокая","2024-10-01"
"470","Nom_470","Prenom_470","Manager","4","Data & Analytics","2020-06-21","","Активен","3783","6,11","2020","66,58","73","Средняя","2024-10-01"
"185","Nom_185","Prenom_185","RH","4","Data & Analytics","2020-06-24","","Активен","960","6,1","2020","68,67","77,33","Средняя","2024-10-01"
"1017","Nom_1017","Prenom_1017","Developpeur","1","Ressources Humaines","2020-06-25","","Активен","4071","6,1","2020","74,5","65","Средняя","2024-10-01"
"1198","Nom_1198","Prenom_1198","Manager","8","Opérations","2020-06-26","","Активен","4886","6,1","2020","73,5","74,33","Средняя","2024-10-01"
"1033","Nom_1033","Prenom_1033","RH","9","Juridique","2020-06-29","","Активен","3749","6,09","2020","69,67","72","Средняя","2024-10-01"
"1078","Nom_1078","Prenom_1078","Developpeur","4","Data & Analytics","2020-06-29","","Активен","3465","6,09","2020","72,67","74","Средняя","2024-10-01"
"597","Nom_597","Prenom_597","Finance","3","Informatique","2020-07-04","","Активен","2786","6,08","2020","75,33","87,33","Высокая","2024-10-01"
"308","Nom_308","Prenom_308","Manager","8","Opérations","2020-07-04","","Активен","4094","6,08","2020","76,25","78","Средняя","2024-10-01"
"1388","Nom_1388","Prenom_1388","RH","2","Finance","2020-07-03","","Активен","4641","6,08","2020","73,33","75","Средняя","2024-10-01"
"1331","Nom_1331","Prenom_1331","Analyste","3","Informatique","2020-07-07","","Активен","4272","6,07","2020","66,67","59","Низкая","2024-10-01"
"195","Nom_195","Prenom_195","Analyste","4","Data & Analytics","2020-07-10","","Активен","1489","6,06","2020","74","81,33","Высокая","2024-10-01"
"1237","Nom_1237","Prenom_1237","Developpeur","1","Ressources Humaines","2020-07-12","","Активен","2619","6,05","2020","71,58","61,33","Средняя","2024-10-01"
"561","Nom_561","Prenom_561","RH","4","Data & Analytics","2020-07-13","","Активен","1070","6,05","2020","73,25","71","Средняя","2024-10-01"
"1500","Nom_1500","Prenom_1500","Finance","7","Service Client","2020-07-14","","Активен","2191","6,05","2020","74,5","65,67","Средняя","2024-10-01"
"42","Nom_42","Prenom_42","Analyste","10","Direction Générale","2020-07-16","","Активен","3772","6,04","2020","77,08","72","Средняя","2024-10-01"
"241","Nom_241","Prenom_241","Finance","1","Ressources Humaines","2020-07-17","","Активен","1372","6,04","2020","79,33","80,33","Высокая","2024-10-01"
"61","Nom_61","Prenom_61","Developpeur","10","Direction Générale","2020-07-18","","Активен","1304","6,04","2020","73,08","76","Средняя","2024-10-01"
"393","Nom_393","Prenom_393","RH","9","Juridique","2020-07-16","","Активен","3335","6,04","2020","77,58","89","Высокая","2024-10-01"
"1441","Nom_1441","Prenom_1441","RH","2","Finance","2020-07-20","","Активен","2315","6,03","2020","79,25","87","Высокая","2024-10-01"
"740","Nom_740","Prenom_740","Developpeur","8","Opérations","2020-07-22","","Активен","1525","6,03","2020","73,83","85,67","Высокая","2024-10-01"
"79","Nom_79","Prenom_79","RH","5","Marketing","2020-07-19","","Активен","993","6,03","2020","75,08","73,33","Средняя","2024-10-01"
"447","Nom_447","Prenom_447","RH","1","Ressources Humaines","2020-07-19","","Активен","2599","6,03","2020","65,92","63,67","Средняя","2024-10-01"
"448","Nom_448","Prenom_448","Manager","8","Opérations","2020-07-23","","Активен","1114","6,02","2020","74,92","70,67","Средняя","2024-10-01"
"502","Nom_502","Prenom_502","RH","4","Data & Analytics","2020-07-23","","Активен","4278","6,02","2020","78,5","78,33","Средняя","2024-10-01"
"1216","Nom_1216","Prenom_1216","Finance","4","Data & Analytics","2020-07-27","","Активен","3113","6,01","2020","72,92","72,67","Средняя","2024-10-01"
"1298","Nom_1298","Prenom_1298","Manager","6","Ventes","2020-07-27","","Активен","3061","6,01","2020","77,17","89,33","Высокая","2024-10-01"
"1314","Nom_1314","Prenom_1314","RH","3","Informatique","2020-07-28","","Активен","2740","6,01","2020","74,58","87,33","Высокая","2024-10-01"
"497","Nom_497","Prenom_497","Analyste","6","Ventes","2020-07-28","","Активен","3353","6,01","2020","80,67","76,33","Средняя","2024-10-01"
"193","Nom_193","Prenom_193","Analyste","5","Marketing","2020-07-31","","Активен","3991","6","2020","75,5","72,67","Средняя","2024-10-01"
